quality,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
3,2.342958987132319,-1.3019532126861397,-0.709276562489829,0.6481498146292095,-2.551046452292545,1.793757471890728,2.303784373569528,0.009197572354042052,1.206569430173202,-0.12556322297534575,2.3898631011011062
1,2.526688183802955,-0.7507762933965816,-0.6891551592904078,1.5067405141957577,-2.501036031717884,3.2585579700069056,3.8920651660872,0.010049335853001438,1.119068297235492,-0.5412848312506993,2.2630123178742223
3,1.9757463053410709,-0.44316697529217586,-4.422848629194137,0.6481498146292095,-2.2164073967529943,2.6399141053352406,3.637901899349069,0.008711940602021536,1.2184672504763885,-0.5242486440981314,2.198557022569998
2,2.0427775573082445,-0.38272562113867487,-1.4188175528254505,0.7476353658440151,-2.302585092994046,2.833918977391387,4.564473183655987,0.008166562666393401,1.2035727243045962,-0.709276562489829,2.2525541593884806
4,1.9757463053410709,-0.9623346703755619,-1.1026203100656484,0.6991292522374928,-2.6036901857779675,2.7088498812727746,3.332632989793271,0.006677654753240497,1.1761904233134843,-0.2984060358147566,2.425864109154217
2,1.9332590315017544,-0.5586162876023391,-3.170085660698769,0.4134332777573413,-2.3227878003115654,3.5838522162462305,3.828902232033764,0.007194060580240568,1.2646915393606417,-0.5412848312506993,2.3619854362754933
4,1.8888861799587777,-0.6311117896404926,-2.385966701933097,0.8804562788649389,-2.501036031717884,2.565872008611105,3.2585579700069056,0.005564489472411995,1.2272986296294326,-0.3119747650208255,2.526688183802955
4,2.209592226144881,-0.9888614247089905,-0.9113031903631159,0.5944312076207876,-2.631089159966082,3.045093703091715,4.007551343252461,0.006925960070733183,1.1606476795875624,-0.1839228381609285,2.398985587280361
2,2.187398683184928,-0.43540898448123644,-0.9623346703755619,0.5376622777195503,-1.2909841813155656,1.6118350370338217,4.127327914704115,0.009058844488345926,1.1026043099376472,0.09712671073072282,2.231303890989082
5,2.3713646083888715,-1.016111067156366,-0.6124892775424908,0.9601162114141847,-2.501036031717884,1.6118350370338217,2.7733384411303272,0.009157937784765504,1.1512047387872804,-0.4124897230451288,2.398985587280361
3,2.1296592578404536,-0.9888614247089905,-1.1026203100656484,0.7938970836600885,-2.375155785828881,3.4661108325048,4.369599739665754,0.008364916331627672,1.1975522365230131,-0.3119747650208255,2.398985587280361
1,1.7249071622402143,-0.4588658848352796,-3.170085660698769,0.4134332777573413,-2.385966701933097,1.793757471890728,2.565872008611105,0.006955752566005803,1.300736472758244,-0.4588658848352796,2.3137228374045016
0,2.4520390461623833,-0.5242486440981314,-0.3974969384589874,0.7938970836600885,-2.4534079827286295,2.303784373569528,3.8504028882706076,0.012718772407774612,1.1823405041988222,-0.5412848312506993,2.198557022569998
3,2.4433899695850667,-1.016111067156366,-0.6891551592904078,1.1975522365230131,-2.501036031717884,2.303784373569528,3.611242184386784,0.012224969622568948,1.2035727243045962,-0.08121005542554317,2.398985587280361
0,2.029725949433903,0.4649910874221913,-4.422848629194137,0.7476353658440151,-1.9038089730366785,1.6118350370338217,2.198557022569998,0.006737253652665079,1.2561856757728702,-0.8867319296326106,2.3898631011011062
1,1.9757463053410709,-0.5242486440981314,-0.5942072327050416,0.7476353658440151,-2.071473372030659,1.1026043099376472,2.198557022569998,0.009148028896988687,1.206569430173202,-0.5412848312506993,2.3333082656368864
0,2.342958987132319,-0.7940730991499059,-0.8393296907380268,0.4134332777573413,-1.851509473633829,3.526713403523546,3.8714509796630985,0.01026711235577747,1.2214197179296566,-0.13696585507315742,2.293746144326841
4,2.3619854362754933,-0.9888614247089905,-0.5412848312506993,0.8381129508101309,-2.312635428847547,1.793757471890728,2.9963320936259588,0.008721853811869245,1.1480371719956328,-0.3119747650208255,2.4080256054520426
4,2.105596499156687,-1.0729445419195318,-1.1026203100656484,1.0338959739484184,-2.5383074265151158,1.389289870099689,2.485906150121084,0.006707454646956389,1.1975522365230131,-0.25877072895736086,2.550382231746912
4,2.526688183802955,-1.231001476713855,-0.5942072327050416,0.8381129508101309,-2.3644604967121343,2.485906150121084,3.367709537501166,0.011632084229707696,1.1384738220932402,0.31626952930369356,2.283606126396243
2,2.105596499156687,-0.6694306539426292,-1.016111067156366,1.0688401303344395,-2.419118909249997,3.045093703091715,4.84428157018384,0.009554212804811711,1.1761904233134843,-0.4588658848352796,2.2419854708651163
5,2.3713646083888715,-1.016111067156366,-0.6124892775424908,0.9601162114141847,-2.501036031717884,1.6118350370338217,2.7733384411303272,0.009157937784765504,1.1512047387872804,-0.4124897230451288,2.398985587280361
3,2.518663746586134,-0.6891551592904078,-0.5242486440981314,1.1026043099376472,-2.162823150618887,3.332632989793271,4.595241054910207,0.012718772407774612,1.1543623037726016,0.011928570865273812,2.4433899695850667
3,2.469115963881676,-0.9364934391916745,-0.5762534290884459,0.7476353658440151,-2.4889146711855394,1.6118350370338217,2.945070358751763,0.010544213875671097,1.1384738220932402,-0.4588658848352796,2.3806566284142012
3,1.9186857628004417,-0.5412848312506993,-4.422848629194137,0.9210792486059522,-2.4769384801388235,3.4661108325048,4.159070565783744,0.006886235362952801,1.2360526977893478,-0.5586162876023391,2.4169846333025418
3,1.8888861799587777,-0.6694306539426292,-4.422848629194137,0.5944312076207876,-2.6036901857779675,3.045093703091715,3.332632989793271,0.0055048206344449615,1.2389537732211815,-0.5762534290884459,2.5105743965365783
3,1.9186857628004417,-0.38272562113867487,-1.820158943749753,0.5944312076207876,-2.0402208285265546,2.565872008611105,2.9963320936259588,0.007372754329412937,1.233143181625716,-0.38272562113867487,2.425864109154217
4,2.293746144326841,-0.6124892775424908,-0.5412848312506993,0.8804562788649389,-2.2537949288246137,3.4015973016834824,3.9514744611890733,0.009058844488345926,1.1637756145745228,-0.25877072895736086,2.4520390461623833
3,2.209592226144881,-1.4610179073158271,-1.3783261914707137,0.7476353658440151,-2.4079456086518722,0.011928570865273812,3.332632989793271,0.010939940038334263,1.2302251754700018,-0.12556322297534575,2.3333082656368864
5,2.3713646083888715,-1.016111067156366,-0.6124892775424908,0.9601162114141847,-2.501036031717884,1.6118350370338217,2.7733384411303272,0.009157937784765504,1.1512047387872804,-0.4124897230451288,2.398985587280361
0,1.903896969164905,-0.25877072895736086,-3.4420193761824103,0.5944312076207876,-2.4079456086518722,1.793757471890728,2.485906150121084,0.007968169649176881,1.27032218486747,-0.44316697529217586,2.2987778546510915
3,1.9186857628004417,-0.5586162876023391,-1.4610179073158271,0.5944312076207876,-2.4534079827286295,2.7088498812727746,3.1785537053895965,0.006359733952581633,1.2272986296294326,-0.1839228381609285,2.4169846333025418
0,2.1177002537969263,0.031498667059371016,-3.4420193761824103,1.2272986296294326,-2.3434070875143007,1.793757471890728,2.398985587280361,0.010860807332745907,1.2504746379773557,-0.6891551592904078,2.398985587280361
3,1.6118350370338217,-0.9364934391916745,-3.816712825623821,0.4774756440844366,-2.8134107167600364,3.2585579700069056,4.094544542224767,0.002835974819208008,1.3115708149239542,-0.2718087232954908,2.6399141053352406
0,2.1177002537969263,0.031498667059371016,-3.4420193761824103,1.2272986296294326,-2.3434070875143007,1.793757471890728,2.398985587280361,0.010860807332745907,1.2504746379773557,-0.6891551592904078,2.398985587280361
0,1.903896969164905,-0.25877072895736086,-3.4420193761824103,0.5944312076207876,-2.4079456086518722,1.793757471890728,2.485906150121084,0.007968169649176881,1.27032218486747,-0.44316697529217586,2.2987778546510915
4,2.0556610130144324,-0.4277107170554841,-2.1892564076870427,1.793757471890728,-2.0635681925235456,1.6118350370338217,2.398985587280361,0.010346292054144267,1.2184672504763885,-0.353821874956326,2.3137228374045016
4,2.283606126396243,-1.0441241033840398,-0.9113031903631159,0.3450071390710503,-2.551046452292545,1.1026043099376472,1.947622967058988,0.006677654753240497,1.1637756145745228,-0.5762534290884459,2.434665433351254
5,2.2419854708651163,-1.1647520911726548,-0.5586162876023391,1.0338959739484184,-2.385966701933097,1.793757471890728,2.833918977391387,0.008364916331627672,1.1512047387872804,-0.07042246429654582,2.4606139572189556
2,2.0556610130144324,-0.6124892775424908,-3.816712825623821,0.4774756440844366,-2.419118909249997,1.1026043099376472,2.945070358751763,0.006975613736425138,1.1543623037726016,-0.7507762933965816,2.283606126396243
0,2.342958987132319,-0.7940730991499059,-0.8393296907380268,0.4134332777573413,-1.851509473633829,3.526713403523546,3.8714509796630985,0.01026711235577747,1.2214197179296566,-0.13696585507315742,2.293746144326841
5,2.3713646083888715,-1.016111067156366,-0.6124892775424908,0.9601162114141847,-2.501036031717884,1.6118350370338217,2.7733384411303272,0.009157937784765504,1.1512047387872804,-0.4124897230451288,2.398985587280361
2,2.1531565795021166,-0.7298111649315367,-0.7298111649315367,0.8804562788649389,-2.4534079827286295,1.947622967058988,3.367709537501166,0.009851316050374202,1.1288181307251755,-0.7507762933965816,2.2525541593884806
1,2.176114428940097,-0.033556783528842754,-2.7806208939370456,0.5944312076207876,-2.4418471603275536,1.6118350370338217,2.945070358751763,0.008126887211608256,1.1975522365230131,-0.7940730991499059,2.2630123178742223
5,2.1531565795021166,-0.8393296907380268,-0.9113031903631159,0.5944312076207876,-2.5257286443082556,1.793757471890728,2.485906150121084,0.007134488900599495,1.2125360349864238,-0.353821874956326,2.4606139572189556
0,2.029725949433903,0.4649910874221913,-4.422848629194137,0.7476353658440151,-1.9038089730366785,1.6118350370338217,2.198557022569998,0.006737253652665079,1.2561856757728702,-0.8867319296326106,2.3898631011011062
3,1.9617834982116034,-1.7602608021686839,-0.7940730991499059,0.9210792486059522,-2.5257286443082556,2.833918977391387,3.4343742263567125,0.005266109672499789,1.2125360349864238,-0.5942072327050416,2.518663746586134
3,2.0427775573082445,-0.5242486440981314,-2.1892564076870427,0.5944312076207876,-2.1715568305876416,3.332632989793271,4.691457967912612,0.007620887131361067,1.1288181307251755,-0.6891551592904078,2.283606126396243
3,2.105596499156687,-1.3783261914707137,-1.0441241033840398,1.6315907170752335,-2.6036901857779675,2.0809404178035718,3.0915877591975125,0.009356094924024809,1.173101140658849,-0.04919024419077178,2.3898631011011062
1,1.9757463053410709,-0.5242486440981314,-0.5942072327050416,0.7476353658440151,-2.071473372030659,1.1026043099376472,2.198557022569998,0.009148028896988687,1.206569430173202,-0.5412848312506993,2.3333082656368864
3,2.2733622343171422,-0.8393296907380268,-0.7507762933965816,0.7476353658440151,-2.4534079827286295,1.6118350370338217,2.7733384411303272,0.008454162646557746,1.188452992667899,-0.28501895503229724,2.5105743965365783
1,2.141476932599289,-0.8867319296326106,-0.8867319296326106,1.842452583543573,-2.7806208939370456,1.1026043099376472,2.303784373569528,0.007630811162899785,1.1914952828148233,-0.5586162876023391,2.485906150121084
1,2.105596499156687,-0.07580171341628185,-1.2658482080440234,0.7476353658440151,-2.302585092994046,1.947622967058988,3.136015819001047,0.008166562666393401,1.1854014187405006,-0.7298111649315367,2.303784373569528
2,2.293746144326841,-0.5942072327050416,-1.3019532126861397,0.6991292522374928,-2.0955709236097197,1.947622967058988,4.094544542224767,0.009048934618611237,1.082482906738226,-0.008032171697264267,2.3235634993792376
5,2.068380594320411,-0.5942072327050416,-1.0441241033840398,0.9210792486059522,-2.430418464503931,2.0809404178035718,2.833918977391387,0.0043405660984199915,1.1668937960845154,-0.3119747650208255,2.5735278414415284
2,2.105596499156687,-0.2984060358147566,-1.5050778971098575,0.5376622777195503,-2.4534079827286295,1.6118350370338217,2.565872008611105,0.00876150566857267,1.1668937960845154,-0.6311117896404926,2.2525541593884806
0,2.003100308423113,0.17981842657583616,-4.422848629194137,1.4497385336764252,-2.2164073967529943,1.6118350370338217,2.6399141053352406,0.008563230660487814,1.2925329813054163,-0.5942072327050416,2.3713646083888715
1,1.9186857628004417,-0.08121005542554317,-2.631089159966082,0.6991292522374928,-2.631089159966082,1.389289870099689,2.398985587280361,0.007888801420237165,1.2646915393606417,-0.4277107170554841,2.3898631011011062
2,1.8581712347473065,-0.10869941692334091,-4.422848629194137,0.8381129508101309,-1.7259717286900518,1.793757471890728,2.485906150121084,0.007481940347755529,1.2731256630142527,-0.6500876910994983,2.3806566284142012
0,2.342958987132319,-0.7940730991499059,-0.8393296907380268,0.4134332777573413,-1.851509473633829,3.526713403523546,3.8714509796630985,0.01026711235577747,1.2214197179296566,-0.13696585507315742,2.293746144326841
0,2.1177002537969263,0.031498667059371016,-3.4420193761824103,1.2272986296294326,-2.3434070875143007,1.793757471890728,2.398985587280361,0.010860807332745907,1.2504746379773557,-0.6891551592904078,2.398985587280361
5,2.068380594320411,-1.016111067156366,-0.7507762933965816,1.284261635554739,-2.4079456086518722,2.7088498812727746,3.611242184386784,0.009257021262676628,1.2125360349864238,-0.13696585507315742,2.550382231746912
5,2.209592226144881,-0.8867319296326106,-0.6694306539426292,0.5944312076207876,-2.4889146711855394,1.947622967058988,2.7733384411303272,0.0065981840282269034,1.1700022847547826,-0.353821874956326,2.526688183802955
5,2.425864109154217,-0.4588658848352796,-0.38272562113867487,1.6509636592625987,-2.3227878003115654,1.793757471890728,2.945070358751763,0.010742096531902029,1.173101140658849,-0.353821874956326,2.5961498286039824
1,2.105596499156687,-0.07580171341628185,-1.2658482080440234,0.7476353658440151,-2.302585092994046,1.947622967058988,3.136015819001047,0.008166562666393401,1.1854014187405006,-0.7298111649315367,2.303784373569528
5,1.9757463053410709,-0.9364934391916745,-1.1332037334377287,0.6991292522374928,-2.688247573806032,2.7088498812727746,3.367709537501166,0.00669752144772132,1.1761904233134843,-0.25877072895736086,2.425864109154217
0,2.342958987132319,-0.4748151862429576,-0.6891551592904078,0.7476353658440151,-1.5511690043101245,1.6118350370338217,2.7733384411303272,0.011335509663745458,1.1543623037726016,-0.44316697529217586,2.1296592578404536
1,1.842452583543573,0.031498667059371016,-4.422848629194137,0.6991292522374928,-2.353878387381596,2.833918977391387,3.1785537053895965,0.006349797298749664,1.2814892467537642,-0.5762534290884459,2.4169846333025418
2,1.947622967058988,-0.4049652330665133,-1.7602608021686839,0.7476353658440151,-2.4534079827286295,2.0809404178035718,3.2193557097050514,0.008027691687228986,1.2184672504763885,-0.5762534290884459,2.2733622343171422
3,1.8888861799587777,-0.6694306539426292,-2.9565115604007097,0.7476353658440151,-2.5257286443082556,1.793757471890728,2.6399141053352406,0.0074720148387010564,1.22436349397367,-0.4277107170554841,2.2419854708651163
5,2.068380594320411,-1.016111067156366,-0.7507762933965816,1.284261635554739,-2.4079456086518722,2.7088498812727746,3.611242184386784,0.009257021262676628,1.2125360349864238,-0.13696585507315742,2.550382231746912
2,2.3806566284142012,-0.10314075891951337,-1.1647520911726548,0.9601162114141847,-1.9379419794061363,1.947622967058988,4.094544542224767,0.009811707383992781,1.0992787332112703,0.17563256864315796,2.3235634993792376
1,2.029725949433903,-0.3681693233644674,-3.4420193761824103,0.27155269052189734,-2.4769384801388235,2.198557022569998,2.9963320936259588,0.008464078412129364,1.157509929915595,0.08801087732271337,2.220506981958439
0,1.9617834982116034,-0.11991029667255755,-2.7806208939370456,1.7425692250372833,-2.3644604967121343,1.1026043099376472,2.6399141053352406,0.01002953563717831,1.2272986296294326,-0.6311117896404926,2.3235634993792376
2,2.2525541593884806,-0.10869941692334091,-1.2658482080440234,0.8381129508101309,-2.3434070875143007,3.4343742263567125,4.976816497616959,0.009752291442678302,1.1792701916855641,-0.6124892775424908,2.2419854708651163
5,1.6118350370338217,-0.8393296907380268,-1.3783261914707137,0.6991292522374928,-2.631089159966082,2.945070358751763,3.912262976632753,0.0036931718376176067,1.3169442829850975,-0.28501895503229724,2.6399141053352406
4,1.9757463053410709,-0.9888614247089905,-0.7507762933965816,0.7476353658440151,-2.4534079827286295,3.1785537053895965,3.7844623240076665,0.007313193294224588,1.2272986296294326,-0.14850000831844395,2.398985587280361
4,2.1177002537969263,-1.231001476713855,-0.709276562489829,0.7476353658440151,-2.2537949288246137,1.793757471890728,2.485906150121084,0.006061591378595155,1.1854014187405006,-0.4588658848352796,2.518663746586134
1,2.003100308423113,-0.507497833673316,-2.385966701933097,1.484328101391256,-2.3227878003115654,1.793757471890728,3.367709537501166,0.009356094924024809,1.2214197179296566,-0.6694306539426292,2.198557022569998
3,2.1177002537969263,-0.5242486440981314,-1.9519282213808762,1.0688401303344395,-2.2256240518579173,2.6399141053352406,4.143325184443722,0.010346292054144267,1.157509929915595,-0.4588658848352796,2.209592226144881
2,2.029725949433903,-0.9113031903631159,-1.1332037334377287,0.8381129508101309,-2.3644604967121343,3.136015819001047,4.262848876844552,0.010148331051815136,1.2618642827417137,-0.4124897230451288,2.2733622343171422
4,2.3619854362754933,-0.9888614247089905,-0.5412848312506993,0.8381129508101309,-2.312635428847547,1.793757471890728,2.9963320936259588,0.008721853811869245,1.1480371719956328,-0.3119747650208255,2.4080256054520426
4,2.0427775573082445,-0.5242486440981314,-3.816712825623821,0.5944312076207876,-2.302585092994046,2.485906150121084,2.8910382024393253,0.0076506589305226835,1.2035727243045962,-0.5586162876023391,2.352517461742255
3,1.9757463053410709,-0.5412848312506993,-2.7806208939370456,0.8381129508101309,-2.375155785828881,2.7733384411303272,3.5838522162462305,0.007610963001334969,1.2214197179296566,-0.491022996469811,2.3333082656368864
4,2.1296592578404536,-1.3394107752210402,-0.9113031903631159,0.6991292522374928,-2.937463365430017,1.389289870099689,2.303784373569528,0.0058428969832585945,1.188452992667899,-0.32573014008931084,2.526688183802955
3,1.947622967058988,-0.9888614247089905,-1.5050778971098575,0.8381129508101309,-2.3227878003115654,2.9963320936259588,4.174571868240929,0.00755141615283438,1.2272986296294326,-0.5942072327050416,2.3137228374045016
2,2.565872008611105,-1.1026203100656484,-0.4124897230451288,0.9601162114141847,-2.2537949288246137,2.7088498812727746,3.8504028882706076,0.011533235813673085,1.119068297235492,-0.4748151862429576,2.3619854362754933
5,1.7249071622402143,-0.14850000831844395,-2.7806208939370456,0.3450071390710503,-2.864704011147587,2.485906150121084,4.477473168817895,0.004390348301292854,1.2731256630142527,-0.1839228381609285,2.558157111527593
1,2.0933444468488274,-0.12556322297534575,-4.422848629194137,1.1975522365230131,-2.2256240518579173,3.2585579700069056,4.111070566137687,0.012175575930133544,1.284261635554739,-0.3119747650208255,2.283606126396243
3,2.477546295381708,-0.8867319296326106,-0.4124897230451288,0.7710337192170165,-2.5257286443082556,1.947622967058988,3.2962812117125955,0.010742096531902029,1.1223288152854258,-0.3681693233644674,2.425864109154217
0,2.029725949433903,0.4649910874221913,-4.422848629194137,0.7476353658440151,-1.9038089730366785,1.6118350370338217,2.198557022569998,0.006737253652665079,1.2561856757728702,-0.8867319296326106,2.3898631011011062
0,1.9617834982116034,-0.11991029667255755,-2.7806208939370456,1.7425692250372833,-2.3644604967121343,1.1026043099376472,2.6399141053352406,0.01002953563717831,1.2272986296294326,-0.6311117896404926,2.3235634993792376
0,2.029725949433903,0.4649910874221913,-4.422848629194137,0.7476353658440151,-1.9038089730366785,1.6118350370338217,2.198557022569998,0.006737253652665079,1.2561856757728702,-0.8867319296326106,2.3898631011011062
4,1.7249071622402143,-0.3974969384589874,-4.422848629194137,0.7938970836600885,-2.312635428847547,1.1026043099376472,2.398985587280361,0.005763359889104318,1.314261158220059,-0.44316697529217586,2.550382231746912
5,2.003100308423113,-0.9888614247089905,-1.1647520911726548,0.5944312076207876,-2.4534079827286295,2.833918977391387,3.1785537053895965,0.006170920643663582,1.1792701916855641,-0.3396773675701613,2.434665433351254
3,2.526688183802955,-0.491022996469811,-0.6891551592904078,1.4614018336066958,-2.1892564076870427,1.6118350370338217,2.6399141053352406,0.01291622526654623,1.1823405041988222,-0.28501895503229724,2.477546295381708
5,2.5346487416828145,-1.1332037334377287,-0.3119747650208255,0.7938970836600885,-2.4769384801388235,1.793757471890728,3.367709537501166,0.01064316009847976,1.0619483042965183,-0.1839228381609285,2.283606126396243
0,1.9186857628004417,-0.1899505839584458,-4.422848629194137,0.1922718876471227,-1.2765434971607714,2.7733384411303272,3.367709537501166,0.006687588149816602,1.2035727243045962,-0.6500876910994983,2.283606126396243
5,2.003100308423113,-0.9888614247089905,-1.1647520911726548,0.5944312076207876,-2.4534079827286295,2.833918977391387,3.1785537053895965,0.006170920643663582,1.1792701916855641,-0.3396773675701613,2.434665433351254
1,1.8736466287002391,-0.5242486440981314,-4.422848629194137,0.7938970836600885,-2.2256240518579173,1.1026043099376472,2.565872008611105,0.007541491333341888,1.2897834607390468,-0.4588658848352796,2.4433899695850667
5,2.5346487416828145,-1.1332037334377287,-0.3119747650208255,0.7938970836600885,-2.4769384801388235,1.793757471890728,3.367709537501166,0.01064316009847976,1.0619483042965183,-0.1839228381609285,2.283606126396243
3,2.0556610130144324,-0.6311117896404926,-1.3394107752210402,0.6481498146292095,-2.375155785828881,2.6399141053352406,3.637901899349069,0.010346292054144267,1.2360526977893478,-0.4124897230451288,2.198557022569998
3,2.029725949433903,-0.44316697529217586,-3.170085660698769,0.6991292522374928,-2.385966701933097,3.2962812117125955,3.7614791465282797,0.0077498918600594135,1.2389537732211815,-0.4277107170554841,2.3898631011011062
0,2.1177002537969263,0.031498667059371016,-3.4420193761824103,1.2272986296294326,-2.3434070875143007,1.793757471890728,2.398985587280361,0.010860807332745907,1.2504746379773557,-0.6891551592904078,2.398985587280361
1,2.141476932599289,-0.8867319296326106,-0.8867319296326106,1.842452583543573,-2.7806208939370456,1.1026043099376472,2.303784373569528,0.007630811162899785,1.1914952828148233,-0.5586162876023391,2.485906150121084
4,2.0809404178035718,-1.1332037334377287,-0.7721903879003982,0.7476353658440151,-1.4784096500276962,1.6118350370338217,2.7733384411303272,0.005564489472411995,1.1512047387872804,-0.19601488392595706,2.526688183802955
3,2.0556610130144324,-0.5242486440981314,-1.9519282213808762,0.7476353658440151,-2.1715568305876416,2.833918977391387,3.5838522162462305,0.006379606964038988,1.1792701916855641,-0.6124892775424908,2.4169846333025418
1,2.209592226144881,-0.25231492861448956,-2.9565115604007097,0.4774756440844366,-2.4079456086518722,1.389289870099689,2.6399141053352406,0.009950330853168092,1.1945283454979363,-0.5942072327050416,2.2733622343171422
3,2.187398683184928,-0.6694306539426292,-1.5050778971098575,0.7938970836600885,-2.302585092994046,3.045093703091715,3.6638692911097688,0.008880451805937222,1.206569430173202,-0.17197526473981037,2.4080256054520426
2,2.3333082656368864,-0.7940730991499059,-0.6694306539426292,1.5067405141957577,-2.1286317858706076,1.6118350370338217,2.565872008611105,0.009950330853168092,1.1914952828148233,-0.17197526473981037,2.4433899695850667
5,2.0556610130144324,-0.5412848312506993,-2.282782465697866,0.8381129508101309,-2.563949857128453,3.526713403523546,3.8069291208877507,0.006151043484506605,1.2447307967981038,-0.28501895503229724,2.542546429234415
3,2.029725949433903,-0.816445396904439,-0.8867319296326106,0.9976863700781492,-2.3644604967121343,1.793757471890728,2.398985587280361,0.007352901045182832,1.2389537732211815,-0.5942072327050416,2.5024190748726314
1,1.793757471890728,-1.0729445419195318,-1.1026203100656484,2.558157111527593,-2.7181005369557116,1.793757471890728,4.727494007764349,0.007690353284006152,1.1975522365230131,-0.5586162876023391,2.4433899695850667
4,2.209592226144881,-1.3394107752210402,-1.0441241033840398,0.6991292522374928,-2.4889146711855394,3.8069291208877507,4.204871707831286,0.009643353047233075,1.2389537732211815,-0.13696585507315742,2.3235634993792376
1,2.0933444468488274,-0.12556322297534575,-4.422848629194137,1.1975522365230131,-2.2256240518579173,3.2585579700069056,4.111070566137687,0.012175575930133544,1.284261635554739,-0.3119747650208255,2.283606126396243
2,2.176114428940097,-0.3609698682216131,-1.3019532126861397,0.4774756440844366,-2.302585092994046,2.7733384411303272,3.136015819001047,0.008900274786719401,1.2035727243045962,-0.7298111649315367,2.2419854708651163
0,2.1177002537969263,0.031498667059371016,-3.4420193761824103,1.2272986296294326,-2.3434070875143007,1.793757471890728,2.398985587280361,0.010860807332745907,1.2504746379773557,-0.6891551592904078,2.398985587280361
0,1.903896969164905,-0.25877072895736086,-3.4420193761824103,0.5944312076207876,-2.4079456086518722,1.793757471890728,2.485906150121084,0.007968169649176881,1.27032218486747,-0.44316697529217586,2.2987778546510915
4,2.1177002537969263,-1.231001476713855,-0.709276562489829,0.7476353658440151,-2.2537949288246137,1.793757471890728,2.485906150121084,0.006061591378595155,1.1854014187405006,-0.4588658848352796,2.518663746586134
0,2.029725949433903,0.4649910874221913,-4.422848629194137,0.7476353658440151,-1.9038089730366785,1.6118350370338217,2.198557022569998,0.006737253652665079,1.2561856757728702,-0.8867319296326106,2.3898631011011062
1,2.003100308423113,-0.507497833673316,-2.385966701933097,1.484328101391256,-2.3227878003115654,1.793757471890728,3.367709537501166,0.009356094924024809,1.2214197179296566,-0.6694306539426292,2.198557022569998
0,2.342958987132319,-0.4748151862429576,-0.6891551592904078,0.7476353658440151,-1.5511690043101245,1.6118350370338217,2.7733384411303272,0.011335509663745458,1.1543623037726016,-0.44316697529217586,2.1296592578404536
1,1.9186857628004417,-0.08121005542554317,-2.631089159966082,0.6991292522374928,-2.631089159966082,1.389289870099689,2.398985587280361,0.007888801420237165,1.2646915393606417,-0.4277107170554841,2.3898631011011062
2,1.8264829052864406,-0.491022996469811,-2.385966701933097,0.6991292522374928,-2.282782465697866,3.4661108325048,3.7844623240076665,0.006876303939432064,1.2418464567540175,-0.5242486440981314,2.352517461742255
5,1.6118350370338217,-0.8393296907380268,-1.3783261914707137,0.6991292522374928,-2.631089159966082,2.945070358751763,3.912262976632753,0.0036931718376176067,1.3169442829850975,-0.28501895503229724,2.6399141053352406
2,2.105596499156687,-0.2984060358147566,-1.5050778971098575,0.5376622777195503,-2.4534079827286295,1.6118350370338217,2.565872008611105,0.00876150566857267,1.1668937960845154,-0.6311117896404926,2.2525541593884806
4,1.9186857628004417,-0.507497833673316,-2.631089159966082,1.793757471890728,-2.631089159966082,2.398985587280361,2.8910382024393253,0.008166562666393401,1.2302251754700018,-0.507497833673316,2.3806566284142012
3,2.105596499156687,-1.1026203100656484,-0.8393296907380268,0.8381129508101309,-2.2072749131897207,1.1026043099376472,2.198557022569998,0.0070351948809964995,1.188452992667899,-0.5762534290884459,2.5105743965365783
4,2.187398683184928,-0.709276562489829,-0.6124892775424908,1.389289870099689,-2.1803674602697973,1.1026043099376472,2.303784373569528,0.00782927111433308,1.1700022847547826,-0.507497833673316,2.494196696695093
4,2.016501741905962,-1.2658482080440234,-1.0441241033840398,0.8381129508101309,-2.7806208939370456,1.389289870099689,2.0809404178035718,0.007074913671961764,1.2272986296294326,-0.4277107170554841,2.398985587280361
0,1.9186857628004417,-0.1899505839584458,-4.422848629194137,0.1922718876471227,-1.2765434971607714,2.7733384411303272,3.367709537501166,0.006687588149816602,1.2035727243045962,-0.6500876910994983,2.283606126396243
2,1.8888861799587777,-0.44316697529217586,-4.422848629194137,1.4614018336066958,-2.2537949288246137,3.9320608991646533,4.350432763082703,0.00755141615283438,1.1668937960845154,-0.7721903879003982,2.2525541593884806
1,2.176114428940097,-0.4748151862429576,-1.1647520911726548,1.0338959739484184,-2.302585092994046,2.833918977391387,3.828902232033764,0.009554212804811711,1.1854014187405006,-0.6500876910994983,2.231303890989082
2,2.0427775573082445,0.016857117066422806,-1.820158943749753,0.7476353658440151,-2.1715568305876416,2.398985587280361,3.4661108325048,0.00800785140152831,1.1761904233134843,-0.709276562489829,2.303784373569528
0,1.9617834982116034,-0.11991029667255755,-2.7806208939370456,1.7425692250372833,-2.3644604967121343,1.1026043099376472,2.6399141053352406,0.01002953563717831,1.2272986296294326,-0.6311117896404926,2.3235634993792376
5,2.0556610130144324,-0.5412848312506993,-2.282782465697866,0.8381129508101309,-2.563949857128453,3.526713403523546,3.8069291208877507,0.006151043484506605,1.2447307967981038,-0.28501895503229724,2.542546429234415
